word,count
beverley',2
bid,8
big-tim,1
bigger,19
"bigger,",1
"billups,",1
"black,",1
blackshear,2
blame,1
blazer,56
"block,",1
blockforc,1
blocks),1
blocks).,1
bloodbath.,1
bloods.',1
blossom,3
blue-blood,1
"board,",2
boban,1
bodi,8
bog,1
bojanc,1
bolt,1
book,16
booth,4
bori,1
borrego',1
both.,2
bottl,1
bought,7
boundari,1
bracket,7
brave,3
brazdeiki,4
break,28
breathe.,1
breathtak,1
briberi,4
brick,2
brief.,1
brile,1
broekhoff,1
"brooks,",1
bruin!,1
bryant,17
"bryant,",3
buff-color,1
buffalo,17
"bullock,",1
bunch:,1
burk,1
bursitis).,1
bush,1
bust.,1
buzzer.,7
cal,8
call.,2
campbel,1
can't,42
canavan,1
cancer,1
candid,8
capabl,9
cards.,1
career,95
career-high,31
career-worst,1
career.,15
"cares,",1
case.,3
cassiu,11
catalyst,2
catharina,1
cavali,50
cave,3
cedi,2
celtic,28
"challenger,",1
champion,24
championship,38
"championship,",3
"championships,",1
change.,5
"changes,",3
character.,1
charania,2
chest,2
"chills,",1
chin.,1
chines,5
chip,25
choos,1
circul,1
"circumstances,",2
citi,46
cj',2
claim,16
cleav,1
clem,1
clich,1
cliff,1
"clip,",2
clock.,2
close.,2
cluster,1
coaches.,4
coast-to-coast,1
cofer,12
colgat,1
collapse,1
collater,1
college.,2
collin,25
color,3
colorado,1
"colors,",1
"columbus,",5
combin,13
combination.,1
"come,",2
comeback.,3
comedi,24
commemor,1
commerci,3
commit,14
commodor,6
competition.,1
complet,24
comput,3
conced,1
"concern,",2
conclud,2
concussion.,4
conduct,5
conferences.,1
connect,12
connecticut.,4
connolli,3
connolly.,1
"consequences,",1
conserv,1
consol,3
contact,5
contest,15
"context,",1
contin,2
contusion),1
convict,2
cool,6
copi,2
correctly?,1
cotta,1
"cougars,",1
couldn't,1
councilman,1
countries.,1
courag,2
cours,1
"course,",8
coursework,1
court',1
court.,16
cover-up,1
covington,4
cowart,4
"coyle,",1
crank,2
crawford,1
crazy.,1
creativ,3
creator,3
"credible,",1
crime,7
"cross-court,",1
cross-ov,2
cruciat,1
cuonzo,1
"cup,",1
curry',3
curry.,2
curtail,1
"cushion,",1
d-wade!',1
dallas',2
dallas.,6
dame,3
damien,5
dampen,1
danilo,10
danuel,3
dash,1
date,8
daunt,2
"day,",13
"days,",1
dazon,1
"deadline,",3
deal,30
"dealer,",1
deandre',3
debut,10
dec.,14
"decades,",2
decis,29
decision.,5
dedic,4
dedmon,5
dedmon',1
dee,1
deeper,2
defender.,2
"defense,",12
defense:,1
defenseless,1
defer,2
degre,2
delay,3
deliv,6
"deliver,",1
"denver,",8
depart,6
deputi,1
deserv,9
desper,5
despit,31
"detail,",1
deter,1
determination.,2
"devastating,",1
diagnos,1
dickinson?,1
died.,1
dig,1
"digging,",1
diminish,1
disappointing.,1
"disaster,",1
distanc,3
distribut,1
dividend,1
doc,7
domino,1
doom,1
door.,1
draft-night,1
drag,1
dragic,33
dragic',1
dragic.,1
dress,1
drew,35
driveway,1
"drops,",1
dud.,1
dunk,57
dutchman,2
dwane,7
dwayn,7
dynam,5
"dyson,",1
each,3
"early,",9
"earth,",4
easi,20
"easily,",1
"ecstatic,",1
"edge,",2
effici,4
efficient-if-not-spectacular,1
eighteen,1
"eighth,",1
eighth-plac,6
eject,4
element:,1
elev,3
elgin,2
ellington,12
"elliott,",1
embark,1
embiid',1
embiid.,1
emili,8
emmaniel,1
emphat,4
end,99
ends.,1
energ,1
energet,2
energi,8
enforce.,1
enough?,1
entir,20
establish,6
"etc.,",1
evan,18
event,17
"eventually,",2
everyone.,1
evolut,2
ewe,1
ewing',1
excit,22
"excited,",1
excus,3
excuse.,1
execut,13
exist,3
exist?,1
"expected,",4
experience.,2
explained.,1
extort,2
extortion,3
extra,13
"factory,",1
"fadeaway,",1
fail,15
"fans,",6
fantast,6
far.,5
fasciitis.,1
fate.,1
"favor,",1
"favorite,",1
featur,35
"few,",1
fewer,2
fewest,3
fifth-year,3
"figures,",4
filmmak,4
"finally,",2
finish,139
finisher.,1
fittingli,1
fix,2
fixtur,1
"fizdale,",1
flag,1
flavor,2
flew,2
flood,1
floor,37
flush,1
focuss,2
follow,61
foot.,4
foot/to,1
footbal,8
"football,",2
for.,3
foreseen,1
forever.,3
forget,6
form,2
format,2
fort,1
forward.,1
"fought,",1
"foul,",1
fouls.,1
foundat,5
foundation.,1
four,229
four-point,11
fournier,14
fourth-longest,1
fourth-youngest,1
fourth.,11
francisco-bas,1
franklin,1
fred,10
"fredette,",4
"free,",2
french,6
frenzi,2
freshman,37
"freshmen,",1
friend,18
front,18
frown,1
frustrat,4
fuel,4
full,19
"full-time,",1
fun.,9
gaels',1
gap.,2
garden,4
garland.,1
gay,2
gener,23
genteel,1
geoffrey,1
geometri,2
gerald,2
gesture.,1
get,282
gianni,21
gift,4
gilliam',4
"ginili,",1
girl,4
glanc,2
"go,",9
gobert,23
god,3
gold,6
gone,9
gonna,2
goodnot,1
gopher,9
gorgui,2
graciou,1
grade.,1
gradual,1
grate,4
gravity-defi,1
great.,12
greater,1
greatest,5
"greats,",2
green,30
grin,1
groggili,1
"groin,",2
group,24
"guard,",9
guebert',1
guebert.,1
gulf,2
gun,1
gundi,1
guys.',1
hachimura,29
hackensack,1
"half),",1
"half,",48
halftim,44
hall,37
"hammon,",2
hand.,2
harbor,1
"harder,",1
hardli,6
harkless',1
heap,1
hedg,1
heels',2
heels.,6
held,51
help.,4
her,1
here',3
here.,9
hernagomez,1
"hero,",1
heroes.,1
hershey,1
hey,1
high-profil,3
high-tech,1
highlight,9
highlight-worthy.,1
hit,124
hoiberg',1
hoiberg.,1
hoist,1
hole,7
hollywood,5
homestand.,3
honolulu.,1
"hospital,",1
hotel,6
houston,74
houston',8
houston.,9
how,3
"howard,",3
http://bit.ly/2uksssu,4
https://apnews.com/search/paul%20newberri,1
https://bit.ly/2tuetn,1
hubbub,1
hugh,1
hurley,1
huski,2
"hut,",1
"hutchison,",1
i'm,115
ian,2
ibaka,4
icon,6
idl,5
idle.,1
iggi,1
illeg,1
illness.,3
immediately.,1
immun,1
implic,1
"important,",3
impos,1
impressive.,1
improv,29
"inappropriate,",1
"inbounding,",1
inc,6
incent,1
"incident,",2
"inclusion,",1
"individuals,",1
injury/illness.,1
insid,18
inside-outsid,1
insist,5
instagram.,1
institut,1
"intensity,",1
"intentionally,",1
"interest,",1
internally.,1
intersect,1
interview,9
investigation.,5
investor.,1
invitation.,3
iowa,19
isaiah,4
"isolated,",1
isra,4
"issue,",2
it',136
it.,77
itali,1
ivanauska,2
"ivanauskas,",1
j.b.,2
jae,7
james',4
james.,2
javal,8
jazz.,3
"jerome,",1
jersey.,2
jimmi,10
joe,18
joe!,1
johnson,44
"johnsons,",1
jokic,9
jona,11
jonathan,3
"josh,",1
journalist,1
journeyman,1
"judgment,",2
juli,7
juliu,7
jumbl,1
jumbotron,1
jusuf,9
kadeem,1
kalani,6
kalscheur,1
"kansas,",1
kareem,2
kennedy',1
kenpom',1
kenpom.,1
kenrich,2
khalil,1
king,57
kispert,4
kleber,2
knee),3
"know,",10
ku',1
lacked.,1
laettner',1
lagerald,1
laid,2
lake,19
lanc,3
landri,4
langton,5
larger,2
last-plac,3
later.,4
lavar,1
"law,",1
lawsuit,5
layup.,7
"lazarus,",1
lead.,33
leading-scor,1
"league,",11
"left,",20
left:,1
legaci,1
legacy.,1
legendari,1
leonard',1
leonard.,2
levels.,2
levert,4
liberti,5
lie,6
"life,",1
ligament,1
likelihood,1
lillard',3
lillard.,1
limit,18
limited-edit,1
line?,1
"lions,",2
liter,4
live,21
livingston,5
llc,2
"lobs,",1
locker.,1
loft,1
lonzo,5
lopez',3
lopez.,1
"losing,",1
lot.,6
love',1
"low,",1
lower,12
lowest,2
"lowry,",2
loyal,1
lsu?,1
"luck,",1
luckili,2
"lue,",2
m-v-p!,1
maci,1
made-up,1
madness.,3
magee',2
magee.,2
"magic,",5
magic:,10
maker',2
malcom,1
mamadi,1
"man,",7
manager.,2
mandat,1
"mandate,",1
"marches,",1
mark.,5
markel,2
"market,",2
marquette',5
marquette.,7
"marty,",1
mary',3
matchup.,8
"matter,",1
matthew,11
"mature,",1
mauric,3
maxi,2
mccollum,11
mclemor,2
mcmillan,1
mean,23
meaningless.,1
medal,1
"meeks,",3
"meeting,",1
"mentality,",1
mere,7
merl,1
merril,1
messag,5
meteoric.,1
mfiondu,5
mid-january.,2
midpoint,1
military.,1
million.,3
milwaukee;,1
minneapolis.,7
minnesota-michigan,1
minut,124
"minutes,",17
mirotic.,1
mish-mash,1
mississippi,10
mississippi:,1
missouri,3
"mitchell,",5
mix,7
mixtur,1
"mlb,",1
mo.,6
mobile.,1
"moines,",14
mom,4
moment,25
"momoa,",3
monday',3
monday.,14
monetari,1
money,7
monk,4
monta,1
month,23
"mooney,",1
mop-up,1
"morant,",14
mosqu,1
mostli,3
mother.,2
motiv,3
mountain,4
mourn,2
"moute,",1
mouth,1
mudiay,3
"mulkey,",2
multi-part,3
muscala,1
music.,1
nap.,1
"native,",1
nba,284
nba-best,6
nearli,36
neat.,1
necessary.,1
needs.,1
neither,3
net,53
netflix,1
nets',4
nets.,3
news,15
"newsletter,",1
nicknam,3
nicola,2
night,119
nike,23
ninth-seed,4
nip-and-tuck,2
nit.,4
"no,",2
nod,2
non-playoff,1
none,13
nor,2
northern,6
northwestern.,1
not-so-touch,1
notch,6
noth,21
novel,16
november.,2
now.,16
nowher,3
"nurkic!,",1
"oakland,",8
"obviously,",1
off-the-court,2
off.,10
offensive-mind,1
"office,",1
officials.,1
offseason,3
"offseason,",3
"often,",2
"ohio,",1
"oklahoman,",1
okogie',1
old,15
olynyk,12
one,276
one-on-on,3
one-point,3
ongo,5
onlook,1
openbookmn.org,1
"opener,",1
operators.,1
opponent',2
opponent.,1
opponents),1
oppos,6
oprah,11
opt,1
"optimism,",1
ore.,5
orlov,1
ornaments.,1
orpik,3
orrin,1
osborn,1
oshi,3
osman,2
"others,",2
"oubre,",1
"out,",16
out:,2
outburst,1
outfield,2
outlast,3
outlet,2
output,1
"outs,",1
overall),2
overload,1
overlook,1
"overlooked,",1
overwatch,1
"own,",2
owner,10
ownership.,1
pac-12,6
pace,14
pacers.,1
palm,2
panther,3
papa,11
pari,5
parker,16
parson,4
parti,2
partial,2
partner,3
pascal,9
passion,5
past,87
patern,1
pau,4
paul',4
paxson.,1
payten,1
peac,2
pearl',2
pearl.,1
peel,1
pelicans',3
pelicans.,5
pell,2
peralta,1
perceiv,1
percent).,3
perform,27
period,20
personnel,1
"perspectives,",1
petti,1
philadelphia',2
philadelphia.,5
philosophy.,1
phoenix,50
"phoenix,",4
phone,3
photo,4
"pick,",4
pick-and-rol,3
"pick-and-roll,",1
picks.,4
"pile,",1
pillar,1
"pilot,",4
pitch,9
pitches.',1
pitino',1
pitino.,1
plantar,2
"play,",24
play-in,1
playoff-bound.,1
plays.,3
pleas,2
podcast,1
poet,4
points),4
poor,1
popovich,16
porti,2
"portland,",12
portland:,1
post,36
postmedia,2
potential.,2
"pounds),",1
pounds.,1
practices).,1
pre-season,2
predict,7
pregam,5
presenc,3
pressures.,1
presum,2
"pretty,",1
prevent,8
price.,1
pride:,1
prison,1
probe).,1
"procreate,",1
profanity-lac,1
program,39
properli,1
"prosecutors,",1
"protection,",1
protocol),1
prove,18
provid,16
"provided,",1
"publishers,",1
pull-up,1
punish,2
purdu,19
purdue-old,1
push,43
"quarter,",67
quick-scor,1
quick.,1
quo,1
race.,3
racers',1
racers.,1
raiquan,2
ralli,26
ramirez,1
rash,2
rate,3
re-ent,1
react,1
ready.,1
real,20
realiti,4
really?,1
reasons.,2
rebel,3
"rebounds,",64
recognit,2
record.,15
recov,11
recruit',1
recruit.,2
"recruiter,",1
refer,6
reflect,3
refus,1
regard,5
regret.,1
regular-season,23
rel,2
"relaxed,",1
"release,",1
relent,1
"remaining,",11
renegad,4
reopen,1
repaired.,1
report,93
represent,1
reserv,19
reserves.,1
"respectfully,",1
restaurateur,1
retool,1
"revolution,",1
reynold,5
rhythm.,3
rice,2
riley.,1
"rim-rattling,",1
ring,4
riopel,4
rise-above-it-al,1
ritual,1
river,23
road.,9
robertson,3
"rochester,",2
"rockets,",1
rockets:,8
ronda,4
rondo,9
rookie-record,1
room,28
root,3
rounds.,2
"rules,",1
rumor,2
"run,",14
run:,1
runner-up,2
"runs,",3
rush.,1
russell',2
russo,6
ryan,9
sails.,1
sake,1
salut,1
sampson,9
saturday',8
saturday.,33
saunders:,1
savor,1
saye,1
scandals.,1
scheme.,1
schnatter,5
schroder,4
sci-fi,15
score.,7
scratch.,1
screen,4
"screen,",3
"screens,",1
search.,1
season-high.,1
seat,7
seattl,1
sec,15
second-biggest,1
second-most,5
second-round,21
second-seed,19
second.,4
seemingli,2
select,15
self.,1
semifinals.,5
sensor',1
september.,1
"series,",15
"service,",1
session,2
settlement,2
"seven,",1
seventh-seed,7
sex,4
shaken,1
shaki,1
shamori,4
shantaram,8
"shape,",1
sharing.,1
sharp,1
shaun,4
shocked,1
shook,1
shootaround.,1
"short,",3
short-form,4
shoulder,8
shoving.,1
show-cause,1
"showed,",1
"shows,",1
shush,1
shyamalan,4
sibi,4
"sides,",1
signific,7
silvio,2
"simonds,",1
simple:,1
"sims,",1
"since,",2
six-gam,9
six-point,3
six.,2
sixth-lead,2
sixth.,1
size.,3
sketches.,1
sky',1
slam,6
sleep,1
"sloppy,",1
slovenia,5
slowli,5
slump,1
small-forward,1
smarter,2
"smith-pelly,",3
snap,21
snapped.,2
soccer,2
soft,1
solut,1
somewhat,2
sonam,4
soon,9
sore,33
sousa,2
southern,6
souza,1
spangl,1
speak,9
spill,5
spirit,4
"spirit,",1
spoelstra.,1
"spokane,",2
spokesman,3
"spot,",4
spotlight,2
spots.,4
sprain,25
"sprain,",1
spread-the-floor,2
sprout,1
spurt.,1
squander,1
stadium,1
stage,16
standout,4
standpoint.,2
"stands,",1
star,94
stardom,4
start;,1
starter,19
startl,1
starts:,1
"state,",19
state:,9
stature.,1
stay,34
"steal,",1
stem,1
stomach,3
stomping.,1
stone,6
stories,4
"story,",2
strategi,4
streak.,16
streams.,1
strikingli,1
struck,3
studi,2
studiou,1
stumbl,4
stun,8
style,8
substanti,2
suburb,1
"suddenly,",1
suit,3
suppli,4
support,22
"supremacist,",1
sure.,6
surefir,1
surg,12
surgeri,18
surpris,10
surrend,1
surviv,4
suspens,7
"swagger,",4
swear,1
sweet,53
swing.,1
"symptoms,",1
t.j.,8
tabl,6
tacko,1
tail,1
talk-show,1
tangibl,1
tangl,1
tank,2
tcu,1
teagu,5
"teague,",2
"teammate,",9
teamrankings.com.,1
tech,53
technical.,2
templ,2
tenni,1
tension,1
tenuou,1
"term,",1
"terrific,",2
testify.,1
texa,58
that',124
that'd,1
"that's,",1
that.,38
theatr,1
theme,2
there.',1
thereaft,1
thigh,9
"thigh,",2
things.,4
thinking:,1
third-quart,5
third-year,1
"thompson,",2
thousand,6
"three-year,",1
threshold.,1
throng,1
throughout,13
tie-break,1
tigers',12
tigers.,1
tilli,4
timberwolv,31
time,267
"timely,",1
"timeouts,",1
timoth,1
tini,3
titl,37
to.,6
toe-to-to,1
"told,",1
tom,15
tongue-in-cheek,1
top-fiv,2
top-paid,1
top-seed,21
top-tier,1
"toughness,",2
tour,4
tourism-rel,1
tourney,5
towns',1
towns.,1
track,12
"tracks,",1
traction,1
trade.,3
train,4
trainer,1
transferring.,1
travel,5
travis',1
tremend,5
"tremendous,",1
trevon,1
trey,3
trial.,2
trim,5
tripl,3
triple-doubl,45
triumphant,1
triumphantli,1
true,9
tryst,1
tubbs',1
"tucker,",1
tuesday',5
tuesday.,13
two-to-four,1
two-way,1
two-year,1
two.,6
tyler,15
tyrnauer,4
u,1
"ucla,",1
umbc,1
unanim,2
"unicii,",1
unicorn,1
union,3
unless,1
unlucki,1
unpolish,1
"unselfishness,",1
"up-and-coming,",1
upon,2
upper,3
upstag,1
us.,11
"valley,",1
variety.,29
"vegas,",6
venue.,1
verg,1
"verlander,",1
vermont',1
vermont.,2
vibe,2
villanova,14
virginia',4
virginia.,4
visitors',1
vow,1
vy,1
wa,8
wait.,2
waiv,5
waived.,1
walt,2
warriors?,1
was.,3
wasn't.,1
wast,1
watanab,1
we'll,13
well,33
well-lik,1
went,130
west).,1
"west,",7
westbrook,11
western,48
we look,1
"when,",2
whenev,3
whether,27
"which,",1
"who,",1
widespread,2
wild,10
wildcats',5
wildcats.,3
wiley,2
wilk,8
"will,",1
williamson',6
williamson.,6
williford,3
windler',1
winning.,4
wire.,2
wisconsin,4
with,53
witherspoon,8
wnba',1
wojciechowski,3
wolf,3
won,1
wood,9
"wooden,",1
wrap-around,1
wrest,1
wright',1
wrongdoing.,1
yahoo,3
yahoo:,1
"yet,",2
yoeli,2
yogi,1
york,55
you?,1
yum,1
zach,11
$1.2,1
$1.38,1
$1.9,1
$250,1
$5,1
$50.125,1
"$72,000",1
"$965,479,118.",1
'90,1
'better,1
'book',1
"'hmm,",1
'how,1
'i'm,1
'it',1
'machismo',1
'nba,1
'supporting',1
"'yeah,",1
(10),2
(10.9),1
(11,1
(11.0),1
(13).,1
(17),1
(18,1
(20-16),1
"(2003,",1
(2014-18),1
(212,1
"(24-10),",1
(240,1
"(25-9),",2
(27-6),1
(28-4),1
(29-9),1
"(30-6),",2
(30-7),1
"(31-39),",2
(31-41),1
(32,4
(32-3),1
(33-1),1
(35-35).,2
(35-38),1
"(37-38),",2
(414),3
(46,1
(47-22),3
(48.4,1
(all,2
(baskets).,1
(bilater,2
(bruis,4
(clarkson),1
(concussion),1
(evan),1
(friday),1
(heel,1
(ill).,1
(illness),2
(left,6
(medic,1
(mid-back,1
(mike,2
(nba),1
(seventh,2
"(usc),",1
(watch,1
),8
...,181
0,8
0-4,2
0-for-1,1
0.1,2
0.8,1
"1,650,",1
"1,880",1
1-2,2
1.6,1
10-day,6
100,15
101-100,1
101-82,2
1011,1
103-98,1
"105,",3
107,3
10:45,1
11,155
11-of-16,1
11.1,1
11.8,1
111-100.,1
111-102,1
"111-110,",1
"112,",4
113-108,2
114,6
115-100,1
116-110,3
118-109,1
"119,",3
11th-seed,1
12-2,1
12-9,1
12-for-13,1
120-115,1
121,1
121-118,4
124-106,2
124-113,1
124-49,1
125-92,4
"126,",8
128-118,3
128-125,1
13-0,2
"13-12,",1
13.,3
136-135,1
15-20,2
15-3,3
15.7,1
15th,2
"16,",10
16-of-29,1
16th.,1
17-6,2
17-foot,1
18,101
18-16,1
18-23,1
18.8,1
"19,000",1
19-17,2
"19-point,",2
1900,1
1935,1
1953-54.,1
1970-71.,2
1974-75.,1
1975-76.,2
1977,1
1981-82.,1
1982-83.,1
1984,3
1998,3
1:19,1
1:40,1
1:47,1
2.,8
20-point,5
20-win,1
20.,5
20.4,1
200.,1
2000.,2
"2003,",1
"2004-09,",1
"2010,",3
2012,3
2014.,8
"2017,",3
2019,9
2021.,1
21.2,3
21st,5
22-point,2
22.7,1
225),1
"23,",1
23.5,1
24-rebound,1
24-second,1
240,2
25,59
"25-point,",2
25.8,1
26-17,1
27.,1
27.4,1
275,1
28-5,1
285-pound,1
29-46.,1
29.0,1
29.7,1
29th,2
2:27,1
"3-pointer,",4
3.2,1
"30,",2
30-8,1
30-plu,2
300-plu,1
31-22,1
32,25
32-4,2
34-point,1
34-year-old,3
35.2,1
36-18.,1
36th,1
"37,",1
37-28,1
38-29,1
38-34.,1
39,10
3:28,1
3s.,12
"4,000",1
4-for-17,1
4.7,1
40-31,1
40-59,1
41-39,1
42-40,1
43-percent,1
43.7,1
"44,",1
46,3
48.,2
4:15,1
4:36,1
4:50,2
4th,1
"5,",2
"5,200,",1
5-foot-5.,1
5-for-7,1
5.5,4
50-34,1
50-year-old,1
50th,4
51-42,1
52),1
53,3
57th,3
58-56,1
58-98,1
59),1
5:51,1
6-6,2
6-8.,1
6-feet.,1
6-foot-2,5
6-foot-9,2
6-for-12,2
6.3,1
60,4
60-58,3
62.4,1
63-12,1
63-40,1
63-61,1
67,3
674,1
69-67,1
6:10,1
6:45,1
7,33
7-feet-6,1
"7-foot,",1
7-foot-4,1
7.1,1
70-33,1
70-61,2
70-page,4
71-69,2
73-all,1
74,4
75-64.,1
75-73,1
76-53,1
78-69,3
79-77,1
7:46,3
8-10,1
8-2,1
8-24,1
81,1
81-72,1
82-73,1
821,1
84-68,2
85-62,2
86-70,1
88,4
88-72,2
88-86,1
8:12,1
9-0,2
9.,8
9.4,1
91-68,1
93-84,1
93-91,1
94-year,1
95,4
95-72,2
99-90,1
9:20,1
9:34,1
AN,16
BY,13
Cy,2
G.,1
In,66
O2,1
OG,2
ON,15
UC,7
___,175
a,13
"abdul-jabbar,",2
abrams-produc,8
absent,3
absolut,5
absorb,4
abus,1
academ,5
"accomplishment,",1
"accountability,",1
acquir,20
action.,5
added.,4
adept,1
admir,2
adrian,4
advoc,3
affiliate.,1
after,61
aga.,1
again?,1
agent.,2
aggi,2
aggrav,3
ago.,14
agoni,1
ahead.,3
"alabama,",5
alari,1
albeit,2
"aldridge,",1
all,20
all-star,34
allegations.,2
alone.,4
along,31
alreadi,43
alum,3
"always,",2
ames.,1
ami,4
"aminu,",2
amp,1
ampl,1
analysts',3
analyz,2
"and,",12
andr,14
angeles;,1
anniversari,2
another).,1
antetokounmpo',5
antetokounmpo.,3
"antonio,",5
anunobi,1
anxious,1
anyon,8
apart,3
"apiece,",1
apparel,2
"appearance,",2
appearances.,4
"approaching,",2
arc.,17
argentin,1
argentina,1
arizona',1
around,33
array,1
arriv,12
ass,1
"assessment),",1
assign,2
"assignment,",1
assist,221
"astronaut,",4
at-larg,3
athlet,32
athletes;,1
"athleticism,",2
"athletics,",1
attack,9
attempt,35
attention.,4
australian,4
autism,3
"avail,",1
avenue;,1
avoid,10
award.,2
away.,11
ayton,18
babi,1
"back,",11
backbreak,1
"bacon,",2
baggag,1
"ball,",9
baller,1
"balls,",1
bare-knuckl,1
bareil,4
barrett,17
barri,3
barton',1
"base,",1
basket,47
basketbal,112
batch,1
bear,14
beat.,1
befor,5
began.,1
behalf,1
beilein,6
believ,29
belinelli,6
belt,2
bench.,22
"benefactor,",1
benefit,6
benford,5
berci,1
bertans',1
"berth,",1
berths.,1
best,92
bettman,3
beverley,8
big.,2
bill,19
bjelica,6
blackmail,1
blake,15
"bland,",2
blanket,2
"blazers,",5
blazers:,12
bloon,2
"blow,",1
"blue,",1
bogut',1
bogut.,2
bolster,1
boo,3
"boss,",1
boston,28
botch,1
bottom-of-the-east-rac,1
"boylen,",1
bracket.,4
"brands,",1
brash,1
"brazdeikis,",1
breakout,3
brendan,1
brief,2
bring,22
brittney,1
broadly.,1
broom,2
"brother,",1
"bruins,",3
bruis,11
bruise),1
bryan,1
buchanan',2
buchanan.,1
budenholz,27
building.,1
"bulge,",1
bullock,1
burner.,1
busi,12
business.,2
buy,1
cam,8
came,96
campu,2
canadian.,1
canzano,1
card,2
cardinals.,1
carli,1
carlton,2
carolina,32
carolina.,4
carr,1
carrol,1
cartier,1
caruso,2
cash,2
cat,1
categori,2
"celebrate,",1
celebratori,1
cement,3
center,58
"center,",3
central.,1
century.,1
ceo,3
certifi,1
"chamberlain,",2
chapter,1
chapter.,1
"charge,",1
charger,1
charlott,34
"charlotte,",6
chat,1
chef:,1
cheick,1
"chicago,",2
chief,3
children,3
"china,",1
choic,6
"chuma,",1
chung;,1
"cia,",4
civilization,1
"clarke,",4
clarkson',1
class,11
"classes,",1
clip,1
clock,11
close,58
closeout,1
closer.,1
clubhous,1
co.,1
"coach,",17
coach:,1
coast',1
coast.,2
coat,1
coincident,1
collabor,2
collect,20
"collins,",2
columbia.,1
columnist,1
come,112
"coming,",2
community.,2
compani,4
companies.,1
company',3
company.,3
compar,2
compet,12
competitors.,1
complain,3
complement,4
compound,2
concern,10
conference',6
conference.,44
confidence.,3
congress.,1
consecut,55
consideration.,1
consistently.,1
"console,",1
contagious.,1
contenders.,1
"content,",2
conting,1
continu,40
"continued,",2
contributed.,1
"control,",1
convers,4
"cook,",1
"coppola,",4
cornhuskers',1
corral,3
"corrupt,",1
corruption.,2
counterpart,1
countri,12
country',3
country.,4
countrymen,1
coup,1
coupl,27
court,45
"creek,",1
crew,3
crisi,1
crossover.,1
crowd.,6
cub,1
cuff),2
"culture,",1
culver,3
"culver,",6
cup,10
curat,1
custom,2
"d'antoni,",1
d'marcu,2
d-ing,1
d.c./maryland,1
daili,1
danc,1
dariu,3
darlen,1
darryl,1
day,66
"declared,",1
"decline,",1
decreas,1
defect,1
defenders.,3
"defensively,",5
deficit,25
defin,1
dehuman,1
dejuna,1
delauri,2
deleg,1
demands,1
demarcu,11
demarr,1
"deng,",1
deni,8
depend,4
describ,8
desperate.,1
detector,1
detroit',6
detroit.,4
devils',1
devils.,1
devot,1
devour,1
dewayn,5
dial,2
diamondback,1
difficult,10
difficulti,1
diii,1
"direction,",1
disappointment.,1
disclosed.,6
disgrac,1
disgruntl,1
divicenzo,1
"dixon,",1
"do,",9
dominion.,1
donald,3
donata,1
done-that,1
done.,6
donovan,9
doors.,1
dotson,2
dou-ble!,1
double-double.,3
double-teamed.,2
doubt.,1
dragan,2
draymond,10
dread,2
dreams.,1
drill,3
drink.,1
drool,1
drove,11
"drummond,",2
"dudley,",1
dug,1
"duke,",7
duke:,1
dunbar,3
"dunbar,",2
dunham,1
durant,31
"durant,",5
easili,4
econom,2
edg,13
edit,9
effort.,3
eggnog.,1
eight.,6
"either,",2
elfird,1
elias.,1
elli,1
"ellington,",1
email.,1
emerg,2
employe,2
en,3
encourag,4
encouraging.,1
endear,1
ene,7
engaged.,1
enrol,3
epic,9
errant,1
ersan,3
evalu,5
ever-evolv,1
everi,75
everybodi,21
everything.,6
everywhere.,1
evil,4
exactli,5
exagger,1
exampl,3
excitement.,1
experi,8
explod,3
explor,5
"explosiveness,",1
expos,1
extend,17
f/c,1
face.,2
"facetune,",1
"fade,",1
families.,1
fan,58
"fast,'",1
fast.,1
"fault,",1
februari,7
feeling.,1
fell.,1
fend,4
feud,1
few,13
fibula,1
fibula.,1
fiction,4
"field,",10
fifth-plac,1
"figure,",1
"final,",2
find?,1
fine.,2
"finishes,",1
fire,28
firepow,3
"first,",4
first-quart,3
fit.,1
fitt,1
"five,",1
"fla.,",1
fleet,1
fletcher,8
flex,1
fli,1
"florida,",4
florida:,1
"flub,",1
flummox,1
fly.,1
focus.,3
"foe,",1
folk,1
fondli,1
forfeit,1
forg,1
formid,2
forth,3
fortunate.,1
forward,110
foul,64
found.,1
four-block,1
fournier',1
fournier.,1
fourth-quart,7
fourth-year,2
fractur,5
france.,1
"franklin,",1
free,104
frequent,3
freshman.,3
friday,66
friday',5
friday.,20
"front-runners,",1
"frustrating,",1
fultz,2
"future,",3
ga,1
gael,3
gain,13
galloway',1
gambl,11
"gambling,",2
game-winner.,1
gardner,1
garland,2
gathering.,1
gators',1
gausman,1
gaze,1
gear.,1
"general,",2
german,3
gervin,1
"giannis,",1
"ginobili,",1
given,13
"givony,",1
glass-sheath,1
global,2
go,303
goal.,2
goaltend,2
goe,8
goin,2
goldwire',1
gonzaga',2
gonzaga.,3
graduat,4
grasp,1
gray,2
great,86
grizzli,37
growth,7
guards.,2
"guess,",1
guthri,2
guys.,7
hachimura',1
hachimura.,1
half,97
half-gam,25
half-hour,9
half-second,1
"halftime,",9
halt,2
hands.,1
hang,7
happening.,1
"happens,",2
happi,15
hard-throw,1
hard.,5
hardaway,2
"harrell,",1
has.,1
hassan,4
hauser,1
hayward,5
he,40
head-to-head,2
"healthy,",2
heartbroken,1
hearti,1
hearts.,1
heck,3
heel,10
hell,2
hernangomez.,1
hero,2
herro',3
