word,count

"<point,bucket>",42

"<point,bucks'>",52

"<point,bucks.>",37

"<point,buffalo'>",16

"<point,buffalo>",53

"<point,bug.>",2

"<point,bull.>",8

"<point,bull>",267

"<point,bulls'>",18

"<point,bulls.>",42

"<point,bump>",5

"<point,bunch>",41

"<point,bursitis)>",5

"<point,buzz>",11

"<point,buzzer.>",55

"<point,byrn>",2

"<point,caldwell-pope,>",5

"<point,california.>",10

"<point,camera>",13

"<point,can't-miss>",1

"<point,capacity,>",28

"<point,capela>",218

"<point,captiv>",4

"<point,career-high>",380

"<point,career-low>",4

"<point,carlisl>",27

"<point,carolina.>",23

"<point,casino-industri>",1

"<point,casual>",1

"<point,catalyst>",29

"<point,catamount>",28

"<point,caus>",38

"<point,cause.>",6

"<point,cavaliers'>",3

"<point,cavaliers.>",54

"<point,cavs,>",6

"<point,cba>",8

"<point,celebr>",111

"<point,celtics,>",86

"<point,celtics:>",20

"<point,champions,>",7

"<point,championship>",165

"<point,chances,>",21

"<point,change,>",12

"<point,charg>",67

"<point,childs,>",28

"<point,christie,>",1

"<point,circl>",6

"<point,circumstances,>",8

"<point,clamp-down>",4

"<point,clark>",50

"<point,clash>",2

"<point,clearli>",30

"<point,clinch>",253

"<point,cling>",56

"<point,closest>",11

"<point,clutch>",34

"<point,clyde>",5

"<point,co-champion>",2

"<point,coach?>",6

"<point,coast,>",17

"<point,coast-to-coast>",5

"<point,cocktail>",1

"<point,cofer)>",2

"<point,cold>",17

"<point,collapse>",4

"<point,collater>",2

"<point,college.>",11

"<point,collision.>",27

"<point,colors,>",9

"<point,comeback.>",33

"<point,comment,>",1

"<point,companies.>",2

"<point,competit>",33

"<point,complet>",177

"<point,composure,>",9

"<point,concentr>",9

"<point,conclud>",10

"<point,conduct>",13

"<point,confer>",820

"<point,confidence,>",7

"<point,connect>",68

"<point,conserv>",12

"<point,constant>",15

"<point,contact>",15

"<point,contest>",104

"<point,contrast>",43

"<point,control.>",43

"<point,contusion.>",21

"<point,conven>",1

"<point,convict>",3

"<point,cool,>",24

"<point,corners,>",2

"<point,course,>",14

"<point,crabb>",18

"<point,crabbe'>",41

"<point,cracked.>",8

"<point,cri>",3

"<point,cross-court,>",5

"<point,crossov>",10

"<point,crowd,>",14

"<point,crucial>",53

"<point,crude>",5

"<point,culture,>",2

"<point,d-wade>",16

"<point,dallas.>",93

"<point,dame,>",5

"<point,danger>",28

"<point,danjel>",19

"<point,darling,>",2

"<point,darren>",32

"<point,dawkin>",28

"<point,day-to-day,>",3

"<point,de>",285

"<point,deal,>",14

"<point,deandre'>",40

"<point,death>",8

"<point,defeat.>",4

"<point,defensively,>",23

"<point,degrom>",2

"<point,demolit>",15

"<point,devastating,>",3

"<point,devil'>",4

"<point,devils,>",22

"<point,dichotomi>",2

"<point,did.>",28

"<point,diego>",31

"<point,difference,>",14

"<point,differential.>",2

"<point,difficult>",47

"<point,disappears,>",5

"<point,disappointment,>",2

"<point,disciplin>",14

"<point,discourag>",9

"<point,discussion,>",2

"<point,dismal>",3

"<point,dismiss>",3

"<point,does.>",2

"<point,dollar>",4

"<point,domanta>",50

"<point,don't>",14

"<point,doncic,>",14

"<point,dont>",26

"<point,doolittl>",33

"<point,dose>",5

"<point,down.>",28

"<point,down>",47

"<point,downhil>",21

"<point,downplay>",22

"<point,downs.>",4

"<point,downsid>",28

"<point,draft.>",46

"<point,dragic'>",4

"<point,dragic.>",4

"<point,drape>",4

"<point,draymond>",96

"<point,dream.>",2

"<point,dribble-behind-his-back-after-chasing-down-his-own-st>",4

"<point,driving,>",5

"<point,drought,>",3

"<point,drug>",2

"<point,drummond>",188

"<point,duck-und>",5

"<point,ducks'>",21

"<point,due>",212

"<point,dunk,>",8

"<point,durant?>",3

"<point,dutcher>",6

"<point,dwyan>",202

"<point,dylan>",56

"<point,each,>",42

"<point,earlier>",215

"<point,early.>",59

"<point,ears,>",7

"<point,east'>",8

"<point,east.>",33

"<point,east>",305

"<point,ecstat>",9

"<point,efficiency,>",6

"<point,eight-tenth>",41

"<point,elijah>",112

"<point,elite,>",2

"<point,else'>",2

"<point,else.>",24

"<point,emmanuel>",36

"<point,end,>",62

"<point,endeavor>",1

"<point,endur>",3

"<point,enni>",12

"<point,enough>",203

"<point,equal.>",2

"<point,equal>",4

"<point,eras>",12

"<point,espn'>",7

"<point,espn.>",7

"<point,espn>",9

"<point,estim>",4

"<point,ethic>",12

"<point,evening,>",34

"<point,ever-evolv>",2

"<point,everybody'>",22

"<point,everybody.>",6

"<point,exactli>",21

"<point,exagger>",2

"<point,expect.>",3

"<point,expect>",262

"<point,explos>",12

"<point,extens>",16

"<point,extrem>",4

"<point,eye>",53

"<point,fabian>",9

"<point,fabric.>",2

"<point,fabul>",1

"<point,faces,>",2

"<point,facility,>",2

"<point,fact>",10

"<point,faith>",5

"<point,fallout>",2

"<point,faster>",8

"<point,father.>",2

"<point,favor>",76

"<point,favorit>",34

"<point,fbi>",7

"<point,fear>",4

"<point,february,>",6

"<point,feder>",14

"<point,feel-good>",5

"<point,feet.>",5

"<point,feet>",45

"<point,fellow>",83

"<point,felt>",121

"<point,ferrel>",7

"<point,fewest.>",4

"<point,fibula.>",3

"<point,fiercest>",4

"<point,fieri>",4

"<point,fifth-seed>",102

"<point,fifth>",428

"<point,fight-or-flight>",6

"<point,figure,>",1

"<point,file>",28

"<point,fill>",28

"<point,finally,>",1

"<point,financially,>",2

"<point,finger-rol>",5

"<point,firepow>",25

"<point,first-round>",242

"<point,fits,>",4

"<point,fittingli>",2

"<point,floaters,>",24

"<point,floor,>",113

"<point,florida,>",28

"<point,florida:>",6

"<point,flu>",2

"<point,foe>",23

"<point,foles'>",2

"<point,follow-shot>",4

"<point,forc>",219

"<point,forearm.>",5

"<point,forese>",2

"<point,forget,>",7

"<point,forgotten>",6

"<point,foster>",2

"<point,founder>",9

"<point,four,>",58

"<point,four:>",2

"<point,fournier'>",7

"<point,fournier.>",7

"<point,fourth-longest>",1

"<point,franchise,>",15

"<point,franchise-record>",6

"<point,frazier>",25

"<point,fredett>",38

"<point,frenchman>",5

"<point,fresh>",18

"<point,freshmen.>",2

"<point,friday,>",7

"<point,friday:>",1

"<point,from>",20

"<point,front-runners,>",27

"<point,frontcourt>",6

"<point,frustrating,>",5

"<point,fsu>",9

"<point,funny,>",1

"<point,g/f>",16

"<point,galloway'>",12

"<point,game'>",111

"<point,game.>",862

"<point,game>",5235

"<point,garden,>",1

"<point,garland.>",1

"<point,gate>",8

"<point,gator>",118

"<point,gay,>",6

"<point,generation'>",2

"<point,generation.>",6

"<point,gentl>",3

"<point,gervin,>",1

"<point,gibson,>",2

"<point,gilgeous-alexand>",83

"<point,ginobili>",42

"<point,glen>",11

"<point,goggl>",5

"<point,gov.>",1

"<point,grace.>",4

"<point,grant>",53

"<point,graze>",4

"<point,great,>",50

"<point,greedi>",3

"<point,grew>",17

"<point,griffin'>",9

"<point,grin,>",5

"<point,grind>",16

"<point,groggili>",27

"<point,groin>",35

"<point,grown>",15

"<point,guard>",896

"<point,guards,>",10

"<point,guil>",4

"<point,gut>",6

"<point,guy.>",9

"<point,guys?>",5

"<point,gym.>",6

"<point,haarms'>",3

"<point,hachimura'>",4

"<point,hachimura.>",5

"<point,halftime.>",56

"<point,hall,>",28

"<point,happen.>",8

"<point,happens.>",14

"<point,happier>",8

"<point,harden>",574

"<point,harper>",68

"<point,harrell'>",3

"<point,harri>",324

"<point,hatch>",1

"<point,have;>",2

"<point,hawk>",337

"<point,head-to-head,>",4

"<point,healthy.>",8

"<point,hearts.>",1

"<point,heat'>",18

"<point,heat.>",27

"<point,heat>",715

"<point,heel)>",4

"<point,heels,>",5

"<point,her,>",13

"<point,herald>",1

"<point,herd>",7

"<point,hernangomez>",21

"<point,high.>",70

"<point,high>",318

"<point,him,>",148

"<point,himself,>",8

"<point,hired,>",7

"<point,hofstra>",12

"<point,holiday,>",11

"<point,hollis-jefferson>",212

"<point,hopefully,>",6

"<point,hot.>",3

"<point,however,>",42

"<point,https://apnews.com/nba>",13

"<point,hudson>",96

"<point,huge.>",8

"<point,huge>",62

"<point,hurrican>",4

"<point,hype>",37

"<point,i,>",4

"<point,i>",2

"<point,iguodala>",7

"<point,illinois,>",2

"<point,impact>",25

"<point,important,>",20

"<point,in-gam>",1

"<point,inbounded,>",14

"<point,indiana>",313

"<point,inform>",4

"<point,ingles,>",12

"<point,injury.>",222

"<point,insid>",107

"<point,inside,>",2

"<point,instagram>",11

"<point,instead>",35

"<point,insurance-polici>",8

"<point,intrigu>",12

"<point,ionescu'>",7

"<point,irk>",6

"<point,ish>",24

"<point,itali>",2

"<point,italy,>",2

"<point,itself.>",3

"<point,ja>",7

"<point,jama>",4

"<point,jamych>",11

"<point,jarrett>",89

"<point,javal>",93

"<point,jay>",16

"<point,jazz.>",40

"<point,jerome,>",6

"<point,jersey.>",2

"<point,jet>",4

"<point,jimmi>",157

"<point,joakim>",7

"<point,job.>",20

"<point,joe,>",6

"<point,jokic>",122

"<point,jone>",63

"<point,josh,>",4

"<point,journey>",3

"<point,journeyman>",8

"<point,joy>",21

"<point,juliu>",109

"<point,jumbl>",21

"<point,just>",96

"<point,justic>",6

"<point,jusuf>",46

"<point,kain>",5

"<point,kenpom.com.>",6

"<point,kentucki>",589

"<point,kentucky,>",44

"<point,kentucky:>",4

"<point,kept>",87

"<point,key>",205

"<point,killer>",2

"<point,kim>",3

"<point,kind>",193

"<point,kispert>",17

"<point,knee)>",16

"<point,knicks'>",6

"<point,knicks.>",63

"<point,knight'>",2

"<point,know,>",51

"<point,knowledg>",8

"<point,koumadj>",6

"<point,kristap>",4

"<point,kyri>",148

"<point,lace>",10

"<point,ladi>",6

"<point,lag>",2

"<point,lakers,>",130

"<point,lakers:>",44

"<point,languag>",4

"<point,last>",1414

"<point,lately,>",4

"<point,lavar>",2

"<point,lead.>",300

"<point,leader.>",1

"<point,left,>",158

"<point,left:>",1

"<point,leftov>",6

"<point,leg.>",6

"<point,legends,>",4

"<point,legisl>",1

"<point,len'>",10

"<point,less>",183

"<point,letdown>",4

"<point,levels,>",5

"<point,licenses,>",1

"<point,lie:>",2

"<point,life,>",4

"<point,ligament>",1

"<point,lightli>",9

"<point,limit.>",12

"<point,limit>",88

"<point,line>",123

"<point,lineup.>",26

"<point,listen>",5

"<point,liter>",16

"<point,load>",50

"<point,lobs,>",2

"<point,log>",6

"<point,lon>",13

"<point,long-rang>",28

"<point,long>",341

"<point,longer.>",3

"<point,longer>",27

"<point,lonzo>",17

"<point,look>",446

"<point,looks,>",8

"<point,lost>",1134

"<point,lotteri>",111

"<point,lou>",114

"<point,love'>",5

"<point,lower-paid>",1

"<point,lower>",72

"<point,lsu'>",40

"<point,lsu.>",17

"<point,luc>",6

"<point,luck,>",2

"<point,maddux>",2

"<point,majors,>",2

"<point,management>",2

"<point,manek.>",7

"<point,marc>",45

"<point,mark.>",38

"<point,markkanen,>",40

"<point,markkanen>",81

"<point,marque>",10

"<point,martin>",61

"<point,mary'>",56

"<point,match,>",8

"<point,matchup,>",28

"<point,matchups.>",2

"<point,mcclure>",2

"<point,mccollum'>",5

"<point,mccollum.>",8

"<point,mcmahon.>",2

"<point,mcquaid>",10

"<point,meaningless.>",4

"<point,medal.>",1

"<point,meet>",230

"<point,meetings.>",71

"<point,men>",50

"<point,menzies,>",7

"<point,michigan,>",56

"<point,michigan:>",2

"<point,michigan>",870

"<point,midpoint>",6

"<point,midwest>",266

"<point,mile>",67

"<point,mill>",108

"<point,miller>",44

"<point,million)>",2

"<point,mills,>",26

"<point,milwaukee'>",43

"<point,milwaukee.>",35

"<point,minut>",1016

"<point,minute,>",28

"<point,misdemeanor>",7

"<point,misfir>",5

"<point,mismatch.>",10

"<point,miss>",1732

"<point,mississippi:>",7

"<point,mix,>",4

"<point,mo.,>",12

"<point,moe>",5

"<point,momentum>",26

"<point,monday,>",24

"<point,money.>",1

"<point,money>",10

"<point,monta>",10

"<point,month.>",42

"<point,month>",64

"<point,montrezl>",128

"<point,morris,>",23

"<point,mother,>",4

"<point,motiv>",11

"<point,mourn>",12

"<point,mouth>",4

"<point,move>",571

"<point,much-need>",31

"<point,much>",415

"<point,mulkey,>",6

"<point,murray>",591

"<point,muscala>",6

"<point,myself.>",4

"<point,name>",125

"<point,narr>",3

"<point,narrow>",2

"<point,nash>",6

"<point,nate>",49

"<point,nation's-best>",5

"<point,nationally,>",1

"<point,nba,>",50

"<point,nba-readi>",2

"<point,nba:>",32

"<point,ncaas.>",10

"<point,neat.>",4

"<point,nembhard,>",28

"<point,nerlen>",9

"<point,nets'>",48

"<point,nets.>",11

"<point,nevada'>",28

"<point,nevada>",179

"<point,next>",804

"<point,nice>",44

"<point,nicola>",5

"<point,night>",847

"<point,ninth-plac>",11

"<point,nobody:>",2

"<point,nonetheless,>",2

"<point,nonexistent.>",1

"<point,norfolk>",2

"<point,northeastern>",40

"<point,notch>",63

"<point,note>",15

"<point,noticed,>",5

"<point,nov.>",42

"<point,november.>",12

"<point,nowher>",7

"<point,nowitzki'>",22

"<point,nowitzki.>",9

"<point,nuggets,>",61

"<point,nuggets:>",12

"<point,numbers,>",2

"<point,nurkic'>",25

"<point,nurkic.>",6

"<point,offseason,>",8

"<point,often,>",9

"<point,ohio,>",4

"<point,oklahoma,>",2

"<point,oklahoma:>",13

"<point,old,>",5

"<point,olynyk>",108

"<point,omri>",1

"<point,on,>",50

"<point,on:>",12

"<point,one,>",20

"<point,one-bid>",37

"<point,oner>",6

"<point,onto>",46

"<point,open>",799

"<point,operators.>",1

"<point,opinion>",4

"<point,oppos>",13

"<point,opposit>",6

"<point,orpik>",6

"<point,orrin>",1

"<point,osman>",25

"<point,otzelberg>",14

"<point,oubre,>",4

"<point,our>",83

"<point,out-tough>",7

"<point,outburst>",12

"<point,outfield>",18

"<point,outlet>",16

"<point,output>",7

"<point,outs,>",2

"<point,outshin>",2

"<point,outside.>",4

"<point,ovation.>",6

"<point,overall)>",4

"<point,overlook>",5

"<point,overpassing,>",7

"<point,overshadow>",4

"<point,overwatch>",1

"<point,overwhelming,>",6

"<point,owen>",16

"<point,owner>",17

"<point,ownership>",6

"<point,p.j.>",72

"<point,pac-12>",16

"<point,parker'>",1

"<point,parker.>",4

"<point,parker>",124

"<point,parson>",41

"<point,part>",243

"<point,parti>",5

"<point,particularly,>",4

"<point,pascal>",143

"<point,pat>",66

"<point,patriot>",12

"<point,pattern>",9

"<point,paul'>",15

"<point,payment>",2

"<point,payten>",28

"<point,pbj>",4

"<point,pearl'>",4

"<point,pearl.>",17

"<point,peja>",57

"<point,pelicans,>",80

"<point,pelicans:>",62

"<point,pelphrey>",1

"<point,people'>",3

"<point,people.>",17

"<point,percentage.>",4

"<point,percentages,>",1

"<point,performance,>",8

"<point,perimet>",37

"<point,perimeter.>",8

"<point,period>",181

"<point,person.>",9

"<point,personality,>",7

"<point,phenom?>",1

"<point,phil>",139

"<point,phone>",61

"<point,photo>",9

"<point,physical,>",5

"<point,physician>",5

"<point,pick,>",8

"<point,picks.>",5

"<point,pile,>",6

"<point,pillar>",1

"<point,pitch>",54

"<point,plan>",75

"<point,play,>",130

"<point,play. >",10

"<point,playing,>",12

"<point,playmaker,>",4

"<point,playoff-clinch>",17

"<point,playoffs.>",122

"<point,plays.>",16

"<point,pleas>",1

"<point,plotlin>",4

"<point,points. >",10

"<point,pois>",37

"<point,poison,>",9

"<point,porti>",24

"<point,portland'>",34

"<point,portland.>",64

"<point,positive.>",8

"<point,possession.>",27

"<point,possibl>",77

"<point,possible,>",11

"<point,postgam>",4

"<point,postseason.>",4

"<point,postseason>",162

"<point,pounding,>",6

"<point,pour>",81

"<point,powerhous>",32

"<point,pregam>",23

"<point,presum>",10

"<point,previous>",16

"<point,price.>",6

"<point,pride:>",1

"<point,program,>",11

"<point,program-best>",7

"<point,progress,>",5

"<point,proudest>",3

"<point,prove>",103

"<point,provid>",33

"<point,publicli>",9

"<point,pull-up>",8

"<point,pull>",446

"<point,puls>",4

"<point,punish>",20

"<point,purdu>",215

"<point,purpose.>",8

"<point,quad>",13

"<point,qualifi>",1

"<point,qualiti>",1

"<point,quicker,>",7

"<point,quickli>",78

"<point,quickly,>",18

"<point,quiet.>",27

"<point,race.>",23

"<point,racers'>",4

"<point,racers.>",2

"<point,rack>",10

"<point,raiders.>",21

"<point,rain>",2

"<point,ralli>",256

"<point,randle,>",9

"<point,rapola>",12

"<point,raucou>",17

"<point,raw>",4

"<point,re-sign>",4

"<point,reach.>",9

"<point,reads.>",5

"<point,rebel>",14

"<point,rebound.>",39

"<point,receiv>",203

"<point,recently,>",3

"<point,record-set>",16

"<point,recov>",42

"<point,recover.>",17

"<point,red-hot>",2

"<point,red>",116

"<point,redick,>",7

"<point,reevalu>",8

"<point,refer>",10

"<point,region>",799

"<point,relationship>",4

"<point,remaining.>",208

"<point,rep.>",5

"<point,repaired.>",4

"<point,replac>",40

"<point,request>",7

"<point,requir>",52

"<point,respect>",48

"<point,responded.>",18

"<point,retired,>",6

"<point,returned,>",7

"<point,rhetoric.>",2

"<point,rhythm,>",8

"<point,richard>",8

"<point,right.>",11

"<point,rim>",120

"<point,riopelle,>",1

"<point,ripe>",1

"<point,rivalry.>",1

"<point,river>",111

"<point,road.>",94

"<point,rob>",3

"<point,role>",29

"<point,roll>",191

"<point,romp>",33

"<point,ronda>",72

"<point,rondo>",30

"<point,rose>",38

"<point,ross>",57

"<point,roster,>",5

"<point,roughli>",6

"<point,round,>",27

"<point,rout>",122

"<point,row>",168

"<point,run-and-gun>",7

"<point,runner,>",5

"<point,runs,>",9

"<point,rupp>",9

"<point,rush.>",2

"<point,russell'>",15

"<point,russo>",145

"<point,salari>",7

"<point,salt>",234

"<point,salut>",9

"<point,san>",601

"<point,sang>",2

"<point,savor>",8

"<point,schroder>",46

"<point,scoreless>",33

"<point,screen,>",8

"<point,screening,>",5

"<point,sdsu>",14

"<point,season-high.>",8

"<point,season>",1542

"<point,second-fewest>",2

"<point,second-highest>",9

"<point,second-plac>",46

"<point,self.>",12

"<point,sell>",1

"<point,semifinals.>",65

"<point,sensat>",14

"<point,sent>",123

"<point,sequenc>",14

"<point,serenad>",17

"<point,serious.>",13

"<point,serv>",56

"<point,session.>",33

"<point,seven-gam>",64

"<point,seventh-plac>",23

"<point,seventh>",276

"<point,sexton>",328

"<point,shaki>",6

"<point,share.>",4

"<point,sharks,>",4

"<point,sharp-shoot>",17

"<point,sharp>",3

"<point,shaun>",27

"<point,shayok>",1

"<point,she'>",3

"<point,shook>",21

"<point,shoot?'>",5

"<point,shooter>",95

"<point,shuffl>",17

"<point,shush>",6

"<point,silence.>",1

"<point,similar>",30

"<point,simisola>",1

"<point,simonds,>",5

"<point,simple.>",7

"<point,sims,>",6

"<point,single-gam>",1

"<point,single-hand>",5

"<point,single-season>",125

"<point,situat>",35

"<point,situation,>",8

"<point,six-point>",15

"<point,size.>",38

"<point,skip>",17

"<point,sleep>",3

"<point,sli>",7

"<point,sliver>",2

"<point,sluggish>",56

"<point,slump>",6

"<point,smart,>",5

"<point,smile.>",15

"<point,smith-pelli>",2

"<point,soar>",28

"<point,soaring,>",11

"<point,solidli>",2

"<point,solut>",5

"<point,someon>",31

"<point,sometim>",26

"<point,somewhat>",28

"<point,son>",25

"<point,soreness),>",5

"<point,sousa>",2

"<point,souza>",9

"<point,spanish>",1

"<point,speak>",23

"<point,spencer>",130

"<point,spill>",9

"<point,spoelstra>",69

"<point,spokan>",7

"<point,spokesman.>",2

"<point,spokesman>",29

"<point,sport'>",2

"<point,spot,>",24

"<point,sprain)>",8

"<point,spring'>",2

"<point,st.>",46

"<point,stadium>",1

"<point,stage>",54

"<point,stands,>",4

"<point,stardom>",15

"<point,start,>",40

"<point,starter>",114

"<point,starts:>",8

"<point,steph'>",8

"<point,stomach>",32

"<point,stone>",5

"<point,stops,>",6

"<point,stoudemire'>",10

"<point,straight.>",135

"<point,streak.>",256

"<point,stream>",5

"<point,stretch.>",95

"<point,striking.>",2

"<point,strikingli>",2

"<point,strongest>",4

"<point,struggle.>",3

"<point,studi>",4

"<point,studiou>",4

"<point,style>",28

"<point,subsequ>",5

"<point,successful,>",1

"<point,suddenli>",57

"<point,suffer>",112

"<point,summer>",32

"<point,summertime.>",5

"<point,summit>",24

"<point,sure.>",34

"<point,surpass>",68

"<point,suspect>",4

"<point,suspense.>",5

"<point,suspension.>",18

"<point,sustain>",119

"<point,swap>",8

"<point,sweet>",333

"<point,swingman>",5

"<point,syracus>",98

"<point,tacko>",4

"<point,tangl>",6

"<point,tatum,>",14

"<point,teagu>",17

"<point,tear>",19

"<point,tears.>",28

"<point,technical.>",6

"<point,technolog>",28

"<point,televis>",2

"<point,tempe)>",7

"<point,temperament,>",6

"<point,templ>",34

"<point,ten>",354

"<point,tennessee'>",60

"<point,tennessee.>",31

"<point,term,>",1

"<point,terrier>",124

"<point,test>",38

"<point,thaddeu>",39

"<point,that'>",503

"<point,that.>",171

"<point,the>",6283

"<point,theme>",14

"<point,then>",113

"<point,thigh)>",4

"<point,thigh>",62

"<point,thing,>",21

"<point,thing:>",2

"<point,think.>",5

"<point,third-best>",16

"<point,those.>",15

"<point,three-month-old>",2

"<point,threshold.>",9

"<point,through>",4

"<point,thursday,>",48

"<point,thursday:>",5

"<point,tick>",28

"<point,ticket>",17

"<point,tilli>",12

"<point,timelin>",3

"<point,timeout.>",33

"<point,tip>",117

"<point,title-win>",4

"<point,today.>",5

"<point,toe>",8

"<point,together.>",34

"<point,told,>",2

"<point,tonight,>",66

"<point,too;>",2

"<point,top-5,>",9

"<point,top-bil>",5

"<point,toronto'>",32

"<point,toronto.>",73

"<point,torrey>",21

"<point,tough.>",18

"<point,tournament,>",86

"<point,tournament>",1033

"<point,toward>",79

"<point,track>",76

"<point,train>",7

"<point,treatment.>",3

"<point,trevor>",33

"<point,treynoldsap.org>",2

"<point,trigger>",6

"<point,tripl>",12

"<point,triple-double.>",26

"<point,triple-doubles.>",28

"<point,triumph>",4

"<point,triumphantli>",5

"<point,trotz'>",2

"<point,trouble.>",14

"<point,tucker'>",7

"<point,twilight>",9

"<point,twin>",7

"<point,twins'>",8

"<point,two-gam>",53

"<point,two-guard>",16

"<point,tyler>",171

"<point,ucla,>",6

"<point,unavail>",10

"<point,under:>",2

"<point,unexpect>",6

"<point,unfold>",10

"<point,unherald>",6

"<point,unicorn'>",3

"<point,uniform,>",5

"<point,union>",6

"<point,university'>",7

"<point,unravel>",2

"<point,unsportsmanlik>",4

"<point,unstat-able>",6

"<point,upper>",23

"<point,urging,>",1

"<point,use>",225

"<point,valley,>",4

"<point,valparaiso>",2

"<point,vanderbilt.>",1

"<point,vanvleet>",122

"<point,vegas,>",11

"<point,verlander,>",2

"<point,victory.>",272

"<point,virginia'>",41

"<point,virginia.>",17

"<point,visitors'>",4

"<point,void>",13

"<point,voltaggio.>",1

"<point,wait.>",11

"<point,waivers,>",27

"<point,warm>",35

"<point,warrior>",635

"<point,way.>",52

"<point,we'll>",36

"<point,west).>",7

"<point,west,>",62

"<point,whatever,>",2

"<point,when,>",5

"<point,whenev>",13

"<point,which,>",7

"<point,why.>",1

"<point,wife>",1

"<point,wiley>",22

"<point,will,>",10

"<point,williams,>",3

"<point,windler'>",28

"<point,wire.>",3

"<point,wish>",22

"<point,wizards'>",6

"<point,wizards.>",27

"<point,wnba'>",4

"<point,woebegon>",3

"<point,wolverines?>",2

"<point,won,>",28

"<point,worked,>",12

"<point,worker,>",2

"<point,wrap>",52

"<point,wrest>",17

"<point,www.twitter.com/pnewberry1963>",3

"<point,yahoo>",4

"<point,yale>",24

"<point,yes,>",13

"<point,yoeli>",13

"<point,you.>",9

"<point,young,>",89

"<point,youngster>",3

"<point,zag>",33

"<point,zeppos.>",1

"<point,zero>",9

"<point,—>",2797

"<score,$50,000>",1

"<score,'dang,>",3

"<score,'oh,>",3

"<score,'whi>",1

"<score,(100-84)>",2

"<score,(12.7),>",1

"<score,(13),>",10

"<score,(14>",46

"<score,(17-57)>",6

"<score,(28-6)>",1

"<score,(29-9),>",7

"<score,(3.5)>",10

"<score,(30-9)>",8

"<score,(32-3),>",4

"<score,(33-3)>",1

"<score,(33-39)>",5

"<score,(35>",21

"<score,(37-38),>",6

"<score,(39-38)>",13

"<score,(45-30)>",3

"<score,(47-25)>",19

"<score,(49-23).>",1

"<score,(54-19)>",2

"<score,(5>",2

"<score,(ankle).>",27

"<score,(coach)>",3

"<score,(concuss>",4

"<score,(concussion)>",3

"<score,(darn)>",3

"<score,(dure>",1

"<score,(foot),>",18

"<score,(ncaa)>",1

"<score,(second)>",2

"<score,(some>",1

"<score,(strain>",56

"<score,(teams)>",4

"<score,(than>",1

"<score,-->",46

"<score,--field>",169

"<score,.500>",36

"<score,1,500>",8

"<score,1.9>",7

"<score,10,>",16

"<score,10.5>",1

"<score,100-92.>",3

"<score,100-97>",5

"<score,101-98>",5

"<score,103>",40

"<score,106-103>",21

"<score,108-102>",7

"<score,109-99>",8

"<score,10:22>",5

"<score,11.3>",4

"<score,110-108>",20

"<score,110>",14

"<score,111-104>",4

"<score,113-106>",4

"<score,115,>",117

"<score,115-112>",3

"<score,115-114,>",4

"<score,115-98>",4

"<score,116-101>",5

"<score,11:02>",3

"<score,122,>",17

"<score,124>",21

"<score,127-127>",5

"<score,129,>",26

"<score,13-2>",15

"<score,13.6>",6

"<score,132-100>",6

"<score,14-0>",5

"<score,14-7>",2

"<score,14.>",46

